subject,list,position,trial_type,item,item_number,session,distractor,category,response,response_time
210,15,4,study,TROMBONE,748,1,7.5,obj,1,0.919
210,15,5,study,STRAWBERRY,728,1,7.5,obj,1,1.039
210,15,6,study,MARTHA STEWART,175,1,7.5,cel,1,1.107
210,15,7,study,WILL FERRELL,253,1,7.5,cel,1,0.984
210,15,8,study,BARACK OBAMA,21,1,7.5,cel,1,0.897
210,15,9,study,MICHAEL JORDAN,182,1,7.5,cel,1,1.067
210,15,10,study,BARRY BONDS,23,1,7.5,cel,1,1.227
210,15,11,study,MGM GRAND,385,1,7.5,loc,3,1.279
210,15,12,study,YOSEMITE,511,1,7.5,loc,1,0.909
210,15,13,study,YANKEE STADIUM,509,1,7.5,loc,2,1.683
210,15,14,study,TIMES SQUARE,476,1,7.5,loc,1,1.055
210,15,15,study,RENEE ZELLWEGER,212,1,7.5,cel,3,1.159
210,15,16,study,HARRISON FORD,100,1,7.5,cel,1,1.035
210,15,17,study,CATHERINE ZETA JONES,44,1,7.5,cel,3,1.295
210,15,18,study,COLONIAL WILLIAMSBURG,302,1,7.5,loc,3,1.322
210,15,19,study,DOME OF THE ROCK,312,1,7.5,loc,2,1.222
210,15,20,study,SORBONNE CHAPEL,458,1,7.5,loc,3,1.671
210,15,21,study,BUCKINGHAM FOUNTAIN,280,1,7.5,loc,1,1.196
210,15,22,study,RAZOR,690,1,7.5,obj,1,0.884
210,15,23,study,PETRI DISH,673,1,7.5,obj,1,1.056
210,15,24,study,ROSE,697,1,7.5,obj,1,1.013
210,15,1,recall,ROSE,697,1,7.5,obj,1,1.013
210,15,2,recall,PETRI DISH,673,1,7.5,obj,1,1.056
210,15,3,recall,BARACK OBAMA,21,1,7.5,cel,1,0.897
210,15,4,recall,RAZOR,690,1,7.5,obj,1,0.884
210,15,5,recall,BUCKINGHAM FOUNTAIN,280,1,7.5,loc,1,1.196
210,15,6,recall,MGM GRAND,385,1,7.5,loc,3,1.279
210,15,7,recall,WILL SMITH,254,1,7.5,cel,1,1.035
210,15,8,recall,BARRY BONDS,23,1,7.5,cel,1,1.227
210,15,9,recall,DOME OF THE ROCK,312,1,7.5,loc,2,1.222
210,16,1,study,BOUQUET,541,1,0,obj,1,1.001
210,16,2,study,BALLOON,522,1,0,obj,2,0.923
210,16,3,study,SHOE,711,1,0,obj,4,1.244
210,16,4,study,SYRINGE,731,1,0,obj,2,0.947
210,16,5,study,MARIAH CAREY,174,1,0,cel,2,1.285
210,16,6,study,ROBERT PATTINSON,216,1,0,cel,3,1.056
210,16,7,study,JODIE FOSTER,131,1,0,cel,1,1.025
210,16,8,study,CLIVE OWEN,54,1,0,cel,4,1.297
210,16,9,study,LES INVALIDES,363,1,0,loc,4,1.162
210,16,10,study,AT&T PARK,266,1,0,loc,4,1.305
210,16,11,study,TIMBUKTU,475,1,0,loc,1,0.936
210,16,12,study,MASK,648,1,0,obj,1,0.76
210,16,13,study,SCREWDRIVER,706,1,0,obj,1,0.756
210,16,14,study,BOTTLE,540,1,0,obj,2,0.807
210,16,15,study,FLASK,591,1,0,obj,2,0.993
210,16,16,study,BELLAGIO FOUNTAINS,271,1,0,loc,4,1.319
210,16,17,study,ANGKOR WAT,263,1,0,loc,4,1.257
210,16,18,study,SYDNEY OPERA HOUSE,469,1,0,loc,1,0.991
210,16,19,study,TOWER BRIDGE,478,1,0,loc,2,1.362
210,16,20,study,WOOLWORTH BUILDING,505,1,0,loc,4,1.087
210,16,21,study,KEVIN COSTNER,156,1,0,cel,2,1.003
210,16,22,study,HEATHER GRAHAM,101,1,0,cel,4,0.959
210,16,23,study,FAITH HILL,87,1,0,cel,2,0.875
210,16,24,study,BONO,36,1,0,cel,3,0.749
210,16,1,recall,BONO,36,1,0,cel,3,0.749
210,16,2,recall,KEVIN COSTNER,156,1,0,cel,2,1.003
210,16,3,recall,JODIE FOSTER,131,1,0,cel,1,1.025
210,16,4,recall,SYDNEY OPERA HOUSE,469,1,0,loc,1,0.991
210,16,5,recall,BOTTLE,540,1,0,obj,2,0.807
210,16,6,recall,FLASK,591,1,0,obj,2,0.993
210,16,7,recall,BOUQUET,541,1,0,obj,1,1.001
210,16,8,recall,HEATHER GRAHAM,101,1,0,cel,4,0.959
210,16,9,recall,TIMBUKTU,475,1,0,loc,1,0.936
210,17,1,study,SARAH PALIN,223,1,7.5,cel,1,1.141
210,17,2,study,ANTONIO BANDERAS,17,1,7.5,cel,1,1.281
210,17,3,study,ANDRE AGASSI,11,1,7.5,cel,4,1.018
210,17,4,study,LUXOR HOTEL,374,1,7.5,loc,2,1.951
210,17,5,study,SHEA STADIUM,450,1,7.5,loc,3,1.333
210,17,6,study,WALL STREET,495,1,7.5,loc,1,1.366
210,17,7,study,DRESSER,579,1,7.5,obj,3,1.172
210,17,8,study,BRUSH,548,1,7.5,obj,2,0.91
210,17,9,study,WALLET,758,1,7.5,obj,1,0.963
210,17,10,study,APRON,517,1,7.5,obj,3,1.002
210,17,11,study,USHER,249,1,7.5,cel,1,0.832
210,17,12,study,JIM BELUSHI,126,1,7.5,cel,1,0.987
210,17,13,study,SYLVESTER STALLONE,237,1,7.5,cel,3,1.339
210,17,14,study,CINDY CRAWFORD,52,1,7.5,cel,4,1.292
210,17,15,study,NICOLAS CAGE,191,1,7.5,cel,1,1.086
210,17,16,study,RAKE,689,1,7.5,obj,3,1.082
210,17,17,study,PLATE,681,1,7.5,obj,3,0.988
210,17,18,study,MEDAL,650,1,7.5,obj,3,1.27
210,17,19,study,BIRDHOUSE,535,1,7.5,obj,1,1.224
210,17,20,study,ROCKEFELLER CENTER,436,1,7.5,loc,4,1.445
210,17,21,study,MECCA,382,1,7.5,loc,1,1.063
210,17,22,study,WINDSOR CASTLE,503,1,7.5,loc,1,1.232
210,17,23,study,NORTH POLE,406,1,7.5,loc,1,1.048
210,17,24,study,ROCK OF GIBRALTAR,435,1,7.5,loc,3,1.474
210,17,1,recall,ROCK OF GIBRALTAR,435,1,7.5,loc,3,1.474
210,17,2,recall,NORTH POLE,406,1,7.5,loc,1,1.048
210,17,3,recall,JIM BELUSHI,126,1,7.5,cel,1,0.987
210,17,4,recall,USHER,249,1,7.5,cel,1,0.832
210,17,5,recall,MECCA,382,1,7.5,loc,1,1.063
210,17,6,recall,ROCKEFELLER CENTER,436,1,7.5,loc,4,1.445
210,17,7,recall,RAKE,689,1,7.5,obj,3,1.082
210,17,8,recall,MEDAL,650,1,7.5,obj,3,1.27
210,17,9,recall,PLATE,681,1,7.5,obj,3,0.988
210,17,10,recall,APRON,517,1,7.5,obj,3,1.002
210,17,11,recall,BIRDHOUSE,535,1,7.5,obj,1,1.224
210,18,1,study,GWEN STEFANI,96,1,2.5,cel,1,1.135
210,18,2,study,ROBERTO BENIGNI,217,1,2.5,cel,4,1.318
210,18,3,study,JULIANNE MOORE,144,1,2.5,cel,4,1.518
210,18,4,study,ARUBA,265,1,2.5,loc,NaN,2
210,18,5,study,GRAND CENTRAL STATION,334,1,2.5,loc,1,1.236
210,18,6,study,CHURCHILL DOWNS,297,1,2.5,loc,1,1.441
210,18,7,study,SEVEN MILE BRIDGE,448,1,2.5,loc,1,1.316
210,18,8,study,BINDER,534,1,2.5,obj,1,1
210,18,9,study,TRASH CAN,746,1,2.5,obj,4,1.018
210,18,10,study,VEST,756,1,2.5,obj,1,1.103
210,18,11,study,CAMERON DIAZ,43,1,2.5,cel,1,1.036
210,18,12,study,ORLANDO BLOOM,195,1,2.5,cel,1,1.136
210,18,13,study,SARAH JESSICA PARKER,222,1,2.5,cel,1,1.193
210,18,14,study,SCARLETT JOHANSSON ,224,1,2.5,cel,3,1.203
210,18,15,study,JAY-Z,119,1,2.5,cel,1,0.966
210,18,16,study,FLOWER,593,1,2.5,obj,1,0.958
210,18,17,study,LIGHTBULB,641,1,2.5,obj,1,0.978
210,18,18,study,TIRE,740,1,2.5,obj,3,0.89
210,18,19,study,SAW,702,1,2.5,obj,3,0.97
210,18,20,study,STOVE ,727,1,2.5,obj,1,0.865
210,18,21,study,SAHARA,441,1,2.5,loc,1,0.991
210,18,22,study,PRADO MUSEUM,428,1,2.5,loc,4,1.357
210,18,23,study,LUXEMBOURG PALACE,373,1,2.5,loc,1,1.165
210,18,24,study,MACHU PICCHU,375,1,2.5,loc,1,1.011
210,18,1,recall,MACHU PICCHU,375,1,2.5,loc,1,1.011
210,18,2,recall,ARUBA,265,1,2.5,loc,NaN,2
210,18,3,recall,ORLANDO BLOOM,195,1,2.5,cel,1,1.136
210,18,4,recall,JAY-Z,119,1,2.5,cel,1,0.966
210,18,5,recall,GWEN STEFANI,96,1,2.5,cel,1,1.135
210,18,6,recall,FLOWER,593,1,2.5,obj,1,0.958
210,18,7,recall,SAW,702,1,2.5,obj,3,0.97
210,18,8,recall,LUXEMBOURG PALACE,373,1,2.5,loc,1,1.165
210,18,9,recall,CAMERON DIAZ,43,1,2.5,cel,1,1.036
210,18,10,recall,SARAH JESSICA PARKER,222,1,2.5,cel,1,1.193
210,19,1,study,LANCE ARMSTRONG,162,2,7.5,cel,1,1.245
210,19,2,study,JOHN KERRY,133,2,7.5,cel,3,1.087
210,19,3,study,ALEX TREBEK,7,2,7.5,cel,4,0.972
210,19,4,study,STEVE BUSCEMI,232,2,7.5,cel,3,1.27
210,19,5,study,WATER GUN,760,2,7.5,obj,1,1.037
210,19,6,study,TUBA,750,2,7.5,obj,1,1.05
210,19,7,study,LANTERN,634,2,7.5,obj,2,1.07
210,19,8,study,PONT DU GARD,427,2,7.5,loc,1,1.416
210,19,9,study,DOME OF THE ROCK,312,2,7.5,loc,3,1.546
210,19,10,study,WAILING WALL,493,2,7.5,loc,1,1.38
210,19,11,study,SMOKY MOUNTAINS,456,2,7.5,loc,1,1.264
210,19,12,study,CANDLE,556,2,7.5,obj,1,1.236
210,19,13,study,EASEL,584,2,7.5,obj,2,1.209
210,19,14,study,WATCH,759,2,7.5,obj,1,1.081
210,19,15,study,PEACH,667,2,7.5,obj,1,1.05
210,19,16,study,CIGAR,563,2,7.5,obj,4,1.125
210,19,17,study,ROMAN FORUM,438,2,7.5,loc,1,1.374
210,19,18,study,FLORIDA KEYS,320,2,7.5,loc,1,1.179
210,19,19,study,WILLIS TOWER,501,2,7.5,loc,3,1.36
210,19,20,study,THE VENETIAN,474,2,7.5,loc,2,1.424
210,19,21,study,JIM CARREY,127,2,7.5,cel,1,0.995
210,19,22,study,LISA KUDROW,169,2,7.5,cel,4,1.107
210,19,23,study,BEYONCE KNOWLES,27,2,7.5,cel,1,1.132
210,19,24,study,JAY LENO,120,2,7.5,cel,1,0.972
210,19,1,recall,JAY LENO,120,2,7.5,cel,1,0.972
210,19,2,recall,JIM CARREY,127,2,7.5,cel,1,0.995
210,19,3,recall,EASEL,584,2,7.5,obj,2,1.209
210,19,4,recall,CIGAR,563,2,7.5,obj,4,1.125
210,19,5,recall,WATCH,759,2,7.5,obj,1,1.081
210,19,6,recall,SMOKY MOUNTAINS,456,2,7.5,loc,1,1.264
210,19,7,recall,THE VENETIAN,474,2,7.5,loc,2,1.424
210,19,8,recall,BEYONCE KNOWLES,27,2,7.5,cel,1,1.132
210,19,9,recall,FLORIDA KEYS,320,2,7.5,loc,1,1.179
210,20,1,study,GEORGE W BUSH,93,2,2.5,cel,1,1.399
210,20,2,study,ELTON JOHN,84,2,2.5,cel,1,1.142
210,20,3,study,RENEE ZELLWEGER,212,2,2.5,cel,4,1.164
210,20,4,study,JULIA ROBERTS,143,2,2.5,cel,2,1.171
210,20,5,study,BANANA,523,2,2.5,obj,1,1.024
210,20,6,study,BANJO,525,2,2.5,obj,1,1.072
210,20,7,study,BELL,531,2,2.5,obj,1,0.845
210,20,8,study,PILLOW,677,2,2.5,obj,1,1.104
210,20,9,study,WRIGLEY FIELD,508,2,2.5,loc,3,1.639
210,20,10,study,WASHINGTON MONUMENT,496,2,2.5,loc,1,1.132
210,20,11,study,EPCOT CENTER,315,2,2.5,loc,1,1.113
210,20,12,study,HAYDEN PLANETARIUM,343,2,2.5,loc,3,1.318
210,20,13,study,BRICK,545,2,2.5,obj,1,0.849
210,20,14,study,RACKET,688,2,2.5,obj,3,1.035
210,20,15,study,CRADLE,569,2,2.5,obj,3,0.997
210,20,16,study,PILL,678,2,2.5,obj,3,0.938
210,20,17,study,KATIE HOLMES,150,2,2.5,cel,4,1.231
210,20,18,study,DOLLY PARTON,77,2,2.5,cel,1,1.423
210,20,19,study,DEBRA MESSING,72,2,2.5,cel,4,0.946
210,20,20,study,RUSSELL CROWE,220,2,2.5,cel,3,1.132
210,20,21,study,GLACIER NATIONAL PARK,329,2,2.5,loc,1,1.401
210,20,22,study,TOWER OF PISA,480,2,2.5,loc,1,1.057
210,20,23,study,SORBONNE CHAPEL,458,2,2.5,loc,4,1.156
210,20,24,study,PRADO MUSEUM,428,2,2.5,loc,3,1.225
210,20,1,recall,PRADO MUSEUM,428,2,2.5,loc,3,1.225
210,20,2,recall,GEORGE W BUSH,93,2,2.5,cel,1,1.399
210,20,3,recall,ELTON JOHN,84,2,2.5,cel,1,1.142
210,20,4,recall,GLACIER NATIONAL PARK,329,2,2.5,loc,1,1.401
210,20,5,recall,BANJO,525,2,2.5,obj,1,1.072
210,20,6,recall,PILL,678,2,2.5,obj,3,0.938
210,20,7,recall,BANANA,523,2,2.5,obj,1,1.024
210,20,8,recall,WASHINGTON MONUMENT,496,2,2.5,loc,1,1.132
210,20,9,recall,BELL,531,2,2.5,obj,1,0.845
210,20,10,recall,JULIA ROBERTS,143,2,2.5,cel,2,1.171
210,20,11,recall,BANANA,523,2,2.5,obj,1,1.024
210,21,1,study,ST PATRICKS CATHEDRAL,462,2,0,loc,2,1.442
210,21,2,study,PHILADELPHIA ART MUSEUM,422,2,0,loc,3,1.5
210,21,3,study,GUGGENHEIM,341,2,0,loc,2,1.28
210,21,4,study,MACHU PICCHU,375,2,0,loc,1,1.174
210,21,5,study,TABLE MOUNTAIN,470,2,0,loc,4,1.285
210,21,6,study,UMBRELLA,753,2,0,obj,1,1.091
210,21,7,study,KEYS,628,2,0,obj,2,1.005
210,21,8,study,BOOK,539,2,0,obj,1,0.737
210,21,9,study,PAPER CLIP,666,2,0,obj,1,1.065
210,21,10,study,MATTHEW PERRY,177,2,0,cel,4,1.217
210,21,11,study,MERYL STREEP,180,2,0,cel,3,1.207
210,21,12,study,SOFIA VERGARA,230,2,0,cel,4,1.283
210,21,13,study,ALICIA KEYS,8,2,0,cel,1,1.219
210,21,14,study,JODIE FOSTER,131,2,0,cel,2,1.126
210,21,15,study,AYERS ROCK,269,2,0,loc,4,1.333
210,21,16,study,WHITE HOUSE,500,2,0,loc,1,1.038
210,21,17,study,IGUAZU FALLS,349,2,0,loc,4,1.343
210,21,18,study,VINCE VAUGHN,251,2,0,cel,3,1.035
210,21,19,study,HARRISON FORD,100,2,0,cel,1,1.162
210,21,20,study,ADAM SANDLER,1,2,0,cel,2,1.014
210,21,21,study,GLOBE,603,2,0,obj,1,0.786
210,21,22,study,PIE,676,2,0,obj,1,0.843
210,21,23,study,FRIDGE,597,2,0,obj,1,1.012
210,21,24,study,BOWL,543,2,0,obj,1,0.87
210,21,1,recall,PIE,676,2,0,obj,1,0.843
210,21,2,recall,FRIDGE,597,2,0,obj,1,1.012
210,21,3,recall,BOWL,543,2,0,obj,1,0.87
210,21,4,recall,MERYL STREEP,180,2,0,cel,3,1.207
210,21,5,recall,ADAM SANDLER,1,2,0,cel,2,1.014
210,21,6,recall,UMBRELLA,753,2,0,obj,1,1.091
210,21,7,recall,BOOK,539,2,0,obj,1,0.737
210,21,8,recall,GLOBE,603,2,0,obj,1,0.786
210,21,9,recall,PHILADELPHIA ART MUSEUM,422,2,0,loc,3,1.5
210,21,10,recall,MACHU PICCHU,375,2,0,loc,1,1.174
210,21,11,recall,HARRISON FORD,100,2,0,cel,1,1.162
210,21,12,recall,ALICIA KEYS,8,2,0,cel,1,1.219
210,21,13,recall,UMBRELLA,753,2,0,obj,1,1.091
210,21,14,recall,PAPER CLIP,666,2,0,obj,1,1.065
210,21,15,recall,IGUAZU FALLS,349,2,0,loc,4,1.343
210,22,1,study,TIRE,740,2,0,obj,2,1.033
210,22,2,study,TOOTHPASTE,744,2,0,obj,1,1.018
210,22,3,study,JEANS,624,2,0,obj,2,1.256
210,22,4,study,FEATHER,588,2,0,obj,3,1.1
210,22,5,study,CN TOWER,300,2,0,loc,2,1.406
210,22,6,study,KRONBORG CASTLE,358,2,0,loc,3,1.491
210,22,7,study,COLOGNE CATHEDRAL,301,2,0,loc,2,1.182
210,22,8,study,MILLENIUM PARK,386,2,0,loc,1,1.178
210,22,9,study,CHRISTIAN BALE,50,2,0,cel,3,1.008
210,22,10,study,PAUL MCCARTNEY,199,2,0,cel,1,0.908
210,22,11,study,JOAQUIN PHOENIX,130,2,0,cel,3,1.245
210,22,12,study,IAN MCKELLAN,110,2,0,cel,1,1.097
210,22,13,study,KIEFER SUTHERLAND,158,2,0,cel,4,1
210,22,14,study,SHAMPOO,708,2,0,obj,2,1.084
210,22,15,study,RECORD,691,2,0,obj,1,1.019
210,22,16,study,GRILL,608,2,0,obj,1,0.836
210,22,17,study,LEGO,637,2,0,obj,3,0.963
210,22,18,study,MICK JAGGER,184,2,0,cel,2,1.071
210,22,19,study,LEONARDO DICAPRIO,165,2,0,cel,2,1.221
210,22,20,study,JERRY SEINFELD,124,2,0,cel,3,1.088
210,22,21,study,KITTY HAWK BEACH,356,2,0,loc,4,1.241
210,22,22,study,ALAMO,259,2,0,loc,1,1.071
210,22,23,study,SAN FRANCISCO,445,2,0,loc,1,1.189
210,22,24,study,MONTE CARLO,389,2,0,loc,1,1.14
210,22,1,recall,SAN FRANCISCO,445,2,0,loc,1,1.189
210,22,2,recall,MONTE CARLO,389,2,0,loc,1,1.14
210,22,3,recall,MICK JAGGER,184,2,0,cel,2,1.071
210,22,4,recall,LEONARDO DICAPRIO,165,2,0,cel,2,1.221
210,22,5,recall,CN TOWER,300,2,0,loc,2,1.406
210,22,6,recall,TOOTHBRUSH,-1,2,0,,NaN,NaN
210,22,7,recall,SHAMPOO,708,2,0,obj,2,1.084
210,22,8,recall,IAN MCKELLAN,110,2,0,cel,1,1.097
210,22,9,recall,GRILL,608,2,0,obj,1,0.836
210,23,1,study,JAMES FRANCO,115,2,2.5,cel,3,1.089
210,23,2,study,MICHAEL MOORE,183,2,2.5,cel,4,1.211
210,23,3,study,BENICIO DEL TORO,26,2,2.5,cel,3,1.4
210,23,4,study,MASADA,379,2,2.5,loc,1,1.147
210,23,5,study,ARC DE TRIOMPHE,264,2,2.5,loc,1,1.282
210,23,6,study,VENICE,487,2,2.5,loc,1,1.424
210,23,7,study,CALENDAR,554,2,2.5,obj,1,0.999
210,23,8,study,WHIP,762,2,2.5,obj,3,0.988
210,23,9,study,THERMOS,739,2,2.5,obj,2,1.265
210,23,10,study,ROPE,696,2,2.5,obj,2,0.982
210,23,11,study,DENZEL WASHINGTON,74,2,2.5,cel,2,1.18
210,23,12,study,SYLVESTER STALLONE,237,2,2.5,cel,2,1.371
210,23,13,study,BILL MURRAY,32,2,2.5,cel,1,1.078
210,23,14,study,STEVE MARTIN,233,2,2.5,cel,1,0.958
210,23,15,study,ANDY SAMBERG,12,2,2.5,cel,4,1.16
210,23,16,study,LOS ANGELES,371,2,2.5,loc,1,1.17
210,23,17,study,WORLD WAR II MEMORIAL,506,2,2.5,loc,1,1.338
210,23,18,study,NEWGRANGE,403,2,2.5,loc,3,1.228
210,23,19,study,GALAPAGOS ISLANDS,323,2,2.5,loc,1,1.332
210,23,20,study,ALCATRAZ,260,2,2.5,loc,1,1.165
210,23,21,study,SHOVEL,712,2,2.5,obj,3,1.118
210,23,22,study,GLASSES,601,2,2.5,obj,1,1.091
210,23,23,study,STOVE ,727,2,2.5,obj,1,0.961
210,23,24,study,HAT,613,2,2.5,obj,1,0.966
210,23,1,recall,HAT,613,2,2.5,obj,1,0.966
210,23,2,recall,STOVE,727,2,2.5,obj,1,0.961
210,23,3,recall,WORLD WAR II MEMORIAL,506,2,2.5,loc,1,1.338
210,23,4,recall,ALCATRAZ,260,2,2.5,loc,1,1.165
210,23,5,recall,STEVE MARTIN,233,2,2.5,cel,1,0.958
210,23,6,recall,BILL MURRAY,32,2,2.5,cel,1,1.078
210,23,7,recall,SYLVESTER STALLONE,237,2,2.5,cel,2,1.371
210,23,8,recall,LOS ANGELES,371,2,2.5,loc,1,1.17
210,23,9,recall,GALAPAGOS ISLANDS,323,2,2.5,loc,1,1.332
210,23,10,recall,DENZEL WASHINGTON,74,2,2.5,cel,2,1.18
210,24,1,study,PADLOCK,664,2,7.5,obj,2,1.098
210,24,2,study,LIPSTICK,643,2,7.5,obj,3,1.164
210,24,3,study,GUITAR,609,2,7.5,obj,1,1.199
210,24,4,study,BLENDER,536,2,7.5,obj,3,1.047
210,24,5,study,SINK,713,2,7.5,obj,2,0.96
210,24,6,study,LEBRON JAMES,164,2,7.5,cel,3,1.454
210,24,7,study,DALAI LAMA,61,2,7.5,cel,1,1.029
210,24,8,study,RICKY GERVAIS,213,2,7.5,cel,3,1.26
210,24,9,study,MATT DAMON,176,2,7.5,cel,1,1.145
210,24,10,study,MOUNT FUJI,395,2,7.5,loc,1,0.989
210,24,11,study,PETRIFIED FOREST,420,2,7.5,loc,1,1.519
210,24,12,study,LINCOLN MEMORIAL,368,2,7.5,loc,1,1.182
210,24,13,study,ANGEL FALLS,262,2,7.5,loc,1,1.285
210,24,14,study,BLUE MOSQUE,273,2,7.5,loc,3,1.213
210,24,15,study,WHEEL,761,2,7.5,obj,2,0.998
210,24,16,study,SPORK,720,2,7.5,obj,3,1.184
210,24,17,study,ROLLER SKATE,695,2,7.5,obj,3,1.103
210,24,18,study,BUCKINGHAM FOUNTAIN,280,2,7.5,loc,1,1.177
210,24,19,study,MALL OF AMERICA,377,2,7.5,loc,3,1.291
210,24,20,study,WINDSOR CASTLE,503,2,7.5,loc,3,1.28
210,24,21,study,MEL GIBSON,179,2,7.5,cel,1,1.015
210,24,22,study,JIM BELUSHI,126,2,7.5,cel,1,0.974
210,24,23,study,SNOOP DOGG,229,2,7.5,cel,1,1.243
210,24,24,study,CAMERON DIAZ,43,2,7.5,cel,1,1.081
210,24,1,recall,CAMERON DIAZ,43,2,7.5,cel,1,1.081
210,24,2,recall,SNOOP DOGG,229,2,7.5,cel,1,1.243
210,24,3,recall,JIM BELUSHI,126,2,7.5,cel,1,0.974
210,24,4,recall,ROLLER SKATE,695,2,7.5,obj,3,1.103
210,24,5,recall,BUCKINGHAM FOUNTAIN,280,2,7.5,loc,1,1.177
210,24,6,recall,PETRIFIED FOREST,420,2,7.5,loc,1,1.519
210,24,7,recall,ANGEL FALLS,262,2,7.5,loc,1,1.285
210,24,8,recall,MOUNT FUJI,395,2,7.5,loc,1,0.989
210,24,9,recall,MALL OF AMERICA,377,2,7.5,loc,3,1.291
210,24,10,recall,BLUE MOSQUE,273,2,7.5,loc,3,1.213
210,25,1,study,JIMMY CARTER,128,2,0,cel,3,1.004
210,25,2,study,MARTHA STEWART,175,2,0,cel,2,1.136
210,25,3,study,TINA FEY,241,2,0,cel,1,0.868
210,25,4,study,BRUSH,548,2,0,obj,2,1.123
210,25,5,study,PETRI DISH,673,2,0,obj,3,1.13
210,25,6,study,CALCULATOR,553,2,0,obj,1,1.072
210,25,7,study,TREVI FOUNTAIN,482,2,0,loc,1,1.113
210,25,8,study,GETTYSBURG,326,2,0,loc,2,1.132
210,25,9,study,NORTH POLE,406,2,0,loc,1,0.9
210,25,10,study,CAMDEN YARDS,283,2,0,loc,3,1.531
210,25,11,study,TOASTER,741,2,0,obj,1,0.828
210,25,12,study,NEWSPAPER,661,2,0,obj,1,0.989
210,25,13,study,BOTTLE,540,2,0,obj,2,1.025
210,25,14,study,GLOVES,604,2,0,obj,3,1
210,25,15,study,VEST,756,2,0,obj,2,0.852
210,25,16,study,FORT KNOX,322,2,0,loc,1,1.088
210,25,17,study,TRAFALGAR SQUARE,481,2,0,loc,2,1.388
210,25,18,study,CAPE CANAVERAL,285,2,0,loc,1,1.117
210,25,19,study,GIANT'S CAUSEWAY,327,2,0,loc,3,1.412
210,25,20,study,HELEN HUNT,102,2,0,cel,4,1.027
210,25,21,study,MORGAN FREEMAN,188,2,0,cel,1,1.001
210,25,22,study,ANNE HATHAWAY,14,2,0,cel,1,0.891
210,25,23,study,GWYNETH PALTROW,97,2,0,cel,3,1.049
210,25,24,study,LUCY LIU,172,2,0,cel,4,1.048
210,25,1,recall,LUCY LIU,172,2,0,cel,4,1.048
210,25,2,recall,GWYNETH PALTROW,97,2,0,cel,3,1.049
210,25,3,recall,ANNE HATHAWAY,14,2,0,cel,1,0.891
210,25,4,recall,MORGAN FREEMAN,188,2,0,cel,1,1.001
210,25,5,recall,TRAFALGAR SQUARE,481,2,0,loc,2,1.388
210,25,6,recall,GETTYSBURG,326,2,0,loc,2,1.132
210,25,7,recall,GLOVES,604,2,0,obj,3,1
210,25,8,recall,PETRI DISH,673,2,0,obj,3,1.13
210,26,1,study,BED,530,2,2.5,obj,1,0.904
210,26,2,study,THERMOMETER,738,2,2.5,obj,4,1.158
210,26,3,study,BOLT,538,2,2.5,obj,2,1
210,26,4,study,LIGHT SWITCH,640,2,2.5,obj,1,1.048
210,26,5,study,BRYCE CANYON,279,2,2.5,loc,4,1.248
210,26,6,study,TIMES SQUARE,476,2,2.5,loc,1,1.194
210,26,7,study,EMPIRE STATE BUILDING,314,2,2.5,loc,1,1.21
210,26,8,study,MADONNA,173,2,2.5,cel,1,1.015
210,26,9,study,WAYNE GRETZKY,252,2,2.5,cel,4,1.028
210,26,10,study,KATIE COURIC,149,2,2.5,cel,1,0.969
210,26,11,study,ROBERT PATTINSON,216,2,2.5,cel,1,1.219
210,26,12,study,HELMET,615,2,2.5,obj,1,0.886
210,26,13,study,BELT,532,2,2.5,obj,3,0.944
210,26,14,study,FLUTE,594,2,2.5,obj,2,1.121
210,26,15,study,FAUCET,587,2,2.5,obj,3,0.885
210,26,16,study,LARRY KING,163,2,2.5,cel,1,1.13
210,26,17,study,SARAH PALIN,223,2,2.5,cel,4,1.28
210,26,18,study,JULIANNE MOORE,144,2,2.5,cel,4,1.26
210,26,19,study,DAN RATHER,62,2,2.5,cel,4,1.103
210,26,20,study,BRANDENBURG GATE,276,2,2.5,loc,2,1.353
210,26,21,study,PHILADELPHIA CITY HALL,423,2,2.5,loc,2,1.391
210,26,22,study,WIMBLEDON,502,2,2.5,loc,3,1.006
210,26,23,study,LIBRARY OF CONGRESS,365,2,2.5,loc,1,1.355
210,26,24,study,MONTMARTRE,392,2,2.5,loc,3,1.286
210,26,1,recall,MONTMARTRE,392,2,2.5,loc,3,1.286
210,26,2,recall,KATIE COURIC,149,2,2.5,cel,1,0.969
210,26,3,recall,LARRY KING,163,2,2.5,cel,1,1.13
210,26,4,recall,LIBRARY OF CONGRESS,365,2,2.5,loc,1,1.355
210,26,5,recall,PHILADELPHIA CITY HALL,423,2,2.5,loc,2,1.391
210,26,6,recall,BOLT,538,2,2.5,obj,2,1
210,26,7,recall,ROBERT PATTINSON,216,2,2.5,cel,1,1.219
210,26,8,recall,SARAH PALIN,223,2,2.5,cel,4,1.28
210,26,9,recall,FAUCET,587,2,2.5,obj,3,0.885
210,26,10,recall,WAYNE GRETZKY,252,2,2.5,cel,4,1.028
210,26,11,recall,FLUTE,594,2,2.5,obj,2,1.121
210,27,1,study,KEANU REEVES,151,2,7.5,cel,4,1.061
210,27,2,study,REGIS PHILBIN,211,2,7.5,cel,1,1.063
210,27,3,study,STEPHEN COLBERT,231,2,7.5,cel,1,1.192
210,27,4,study,CONAN O'BRIEN,57,2,7.5,cel,1,1.08
